auction_id,ConvertedDateTime,creative_duration,creative_id,campaign_id,advertiser_id,placement_id,placement_language,website_id,referer_deep_three,ua_country,ua_os,ua_browser,ua_browser_version,ua_device,user_average_seconds_played,seconds_played
13420e1e-3fa5-49b6-9acb-5748a13e551b,2018-01-30 20:26,15,201069,213697,2635,43271,es,29800,com/ambito/910859-la-isla-que-deslumbra-con-sus-aromas-y-sabores,ar,Windows,Chrome,63.0,PersonalComputer,,5
1f3a6da9-78e1-4f2d-aa68-1d61baae44ff,2018-01-30 00:48,15,201649,214352,8707,42598,en,29492,net/playgroundmag/noticias,do,Android,Facebook App,,Phone,,15
1fc0741a-c424-4081-87d1-7bca50b19e22,2018-01-30 23:44,12,201368,214003,2295,44222,en,30353,com/greatist/health,us,Windows,Chrome,63.0,PersonalComputer,,12
25584f0f-2e6d-41ca-bdef-b4e3b65ecba2,2018-01-30 17:05,11,201364,214002,2295,44222,en,30353,com/greatist/fitness,us,Windows,Chrome,63.0,PersonalComputer,,7
2bb0c144-51a1-461f-b520-7f17eb3548d0,2018-01-30 21:50,14,200696,213287,2998,43567,en,29950,com/dallasnews/news,us,Windows,Chrome,62.0,PersonalComputer,,7
2d44431f-d6c6-47c6-8308-56f80e2f6515,2018-01-30 22:07,14,199543,208469,8947,44810,de,30659,de/iphone-tricks/anleitung,de,iOS,Safari mobile,11.0,Phone,,0
2ea04b88-51b9-4123-b408-ab0ef82d386c,2018-01-30 12:37,29,201296,213746,6152,43247,en,29786,com/destinationtips/destinations,us,Android,Facebook App,,Phone,,15
311e5cf7-ff54-4728-925c-3bdf27fdb6ba,2018-01-30 22:25,14,202920,215885,7595,47962,en,32260,com/scrapdigest/top-five-best-mma-movies-watch-boring-friday-night,us,iOS,Facebook App,,Phone,,2
314096c4-9fac-45a5-81a2-ffdf722e4401,2018-01-30 22:39,14,200690,213281,1355,45458,es,30959,com.ar/eleco/la-ciudad,ar,iOS,Safari mobile,9.0,Tablet,,1
32b626cc-1a4d-4c24-9ccd-bdb86887ee6e,2018-01-30 00:31,14,201372,214003,2295,44222,en,30353,com/greatist/play,us,macOS,Firefox,57.0,PersonalComputer,,1
337203b4-fac0-4fda-82be-110e9b8b6674,2018-01-30 04:24,14,201367,214002,2295,44222,en,30353,com/greatist/eat,us,Android,Android webview,,Phone,,1
340385c0-cf9a-4c94-847a-af7261927cba,2018-01-30 16:23,19,198408,210907,1591,45959,es,31246,com/eldestapeweb/la-foto-que-publico-cristina-desnudar-una-mentira-mauricio-macri-n38941,ar,Windows,Chrome,63.0,PersonalComputer,,1
346d32b2-3a87-4274-a754-3ed5e256e78d,2018-01-30 22:47,14,197460,213761,7452,39477,en,27943,com/star-telegram/news,us,Windows,Chrome,63.0,PersonalComputer,,8
356b27a6-e683-4d2a-9b8f-cf9dc6a05143,2018-01-30 05:00,135,202750,214126,2908,42598,en,29492,net/playgroundmag/comunidad,ec,iOS,Facebook App,,Phone,,2
3636af8f-899e-4380-823a-42f266ceb3f8,2018-01-30 04:06,110,201736,211465,7096,42600,es,29493,com/dineroenimagen/m,mx,iOS,Safari mobile,11.0,Phone,,1
36693290-60f6-4aa5-af9b-e6c6957cbdf3,2018-01-30 15:56,14,201291,213746,6152,43247,en,29786,com/destinationtips/destinations,us,Android,Facebook App,,Phone,,0
387d33d8-3c79-47d2-b5af-1c299c0a2ed6,2018-01-30 09:46,18,196582,197912,4201,45254,de,30887,de/99damage/csgo,de,Android,Facebook App,,Phone,,0
6836f0f2-4415-4e91-8334-cb057183f695,2018-01-30 14:05,39,201246,213894,2635,48065,en,32298,pe/rpp/politica,pe,Android,Chrome Mobile,64.0,Phone,14.285714149475098,0
692f479c-2f43-4f5b-9ad2-dbe23c49f5c6,2018-01-30 23:35,12,201363,214002,2295,44222,en,30353,com/greatist/eat,us,Android,Android webview,,Phone,,1
3cdc752e-3f75-481a-ac14-6f80ababca38,2018-01-30 03:02,12,201368,214003,2295,44222,en,30353,com/greatist/play,us,Windows,Firefox,58.0,PersonalComputer,,2
3dba4785-3f86-4445-944c-5410eaf0a6dd,2018-01-30 23:22,30,201296,213746,6152,43247,en,29786,com/destinationtips/attractions,us,Android,Chrome Mobile,64.0,Phone,,1
3e6fe6cc-26d2-4743-af6d-79a8d152b78f,2018-01-30 04:00,29,202430,210802,1590,43247,en,29786,com/destinationtips/advice,ca,iOS,Safari mobile,11.0,Phone,,0
3ed32ada-fa7d-4ea6-9365-083684d959c7,2018-01-30 01:02,14,201300,213745,6152,44222,en,30353,com/greatist/eat,us,macOS,Chrome,63.0,PersonalComputer,,2
41461078-decc-4fb9-b41c-f7af2cca2f6f,2018-01-30 18:16,29,201302,213745,6152,43247,en,29786,com/destinationtips/advice,us,macOS,Chrome,63.0,PersonalComputer,42,2
41727bf0-1be6-4cc6-9878-9528b0e095ca,2018-01-30 20:22,110,201736,211465,7096,47092,es,31759,com.mx/yucatan/mexico,mx,Android,Chrome Mobile,63.0,Phone,,90
41cc05d2-5133-4a32-9d1a-87af5e7f8231,2018-01-30 19:57,29,201961,214698,2867,47488,pt,31977,com/jetss/br,br,Windows,Chrome,63.0,PersonalComputer,,4
436f2146-988a-41e1-b782-f58bc1048999,2018-01-30 19:19,20,201098,213721,2635,48065,en,32298,pe/rpp/mundo,pe,Android,Facebook App,,Phone,,8
4481fa7b-9c0f-49c3-84f8-e66ffc7b7baa,2018-01-30 21:42,30,201296,213746,6152,43247,en,29786,com/destinationtips/destinations,us,Android,Facebook App,,Phone,,0
469f9fcb-f817-48fb-95e2-5aa1a5718c4a,2018-01-30 03:20,12,201368,214003,2295,44222,en,30353,com/greatist/grow,us,iOS,Google App,38.0,Phone,,1
4bcdc835-3ca2-42ae-b5b3-9956c02c496e,2018-01-30 02:49,14,201291,213746,6152,43247,en,29786,com/destinationtips/advice,us,Android,Chrome Mobile,64.0,Phone,,2
4cf696e8-1e08-4bd9-91ce-7af391398e4a,2018-01-30 20:23,90,200028,212177,8730,42014,pt,29210,com.br/abril/capricho,br,Android,Chrome Mobile,63.0,Phone,29,5
4d32a723-9997-4dab-ba81-43228ce59316,2018-01-30 16:25,30,201296,213746,6152,44222,en,30353,com/greatist/eat,us,Android,Chrome Mobile,61.0,Phone,,1
4f3f7142-3c39-46ba-9334-bd05e1ce46d7,2018-01-30 21:09,14,198119,210442,8770,43571,en,29953,net/metalinjection/latest-news,us,Android,Chrome Mobile,64.0,Phone,,4
5401294a-75f3-4801-a288-c80077f21b66,2018-01-30 22:40,12,201365,214002,2295,44222,en,30353,com/greatist/health,us,macOS,Safari,11.0,PersonalComputer,,12
fbca96b5-59ec-4201-8581-71d46a349643,2018-01-30 00:00,28,198703,215548,2211,42339,es,29375,com/sanjuan8/m,ar,Android,Facebook App,,Phone,0,0
fbd68184-ac18-4799-98b8-32deb7f71a44,2018-01-30 00:16,12,201370,214003,2295,44222,en,30353,com/greatist/health,us,Android,Chrome Mobile,64.0,Phone,,12
fc1600ea-b69c-4259-9167-cfcbd577546d,2018-01-30 22:28,38,201246,213894,2635,48065,en,32298,pe/rpp/futbol,pe,Android,Chrome Mobile,63.0,Phone,21,26
fe37ee77-fc37-4af0-922e-134d1b670dd4,2018-01-30 15:28,14,182542,208203,7347,43567,en,29950,com/dallasnews/news,us,iOS,Safari mobile,11.0,Phone,,2
fe577591-1add-4294-9e87-eb5295b6e1f4,2018-01-30 13:36,29,202437,214871,8794,43247,en,29786,com/destinationtips/destinations,us,Android,Chrome Mobile,64.0,Phone,,1
b2f3e520-1585-4172-8911-b93ca9f76644,2018-01-30 16:26,14,199295,211998,5093,44222,en,30353,com/greatist/eat,us,Windows,Chrome,63.0,PersonalComputer,,0
b3053bbe-2620-4275-b441-4e82c96c7997,2018-01-30 21:29,15,201083,213709,8446,42479,pt,29426,com/blastingnews/br,br,Android,Facebook App,,Phone,,2
b41b8f32-c9d5-43b6-a659-350b93630419,2018-01-30 01:51,29,201296,213746,6152,44222,en,30353,com/greatist/move,us,iOS,Safari mobile,11.0,Phone,,0
b76735f2-566e-4e57-a320-2621e1da0b93,2018-01-30 02:37,15,198252,210633,7595,44222,en,30353,com/greatist/eat,us,iOS,Safari mobile,,Phone,0,15
b78c50f4-ff6c-4871-9b16-73fc22790c15,2018-01-30 15:59,29,189038,200179,1389,43567,en,29950,com/dallasnews/news,us,OS X,Chrome,63.0,PersonalComputer,7.333333492279053,0
baa967f0-1aeb-4a16-8be0-efb6fafca506,2018-01-30 20:27,14,200688,213280,1355,43271,es,29800,com/ambito/910956-sanchez-cruzo-a-cristina-nunca-transparento-la-gestion-y-la-mayoria-de-sus-funcionarios-terminaron-presos,ar,Linux,Firefox,54.0,PersonalComputer,15,1
bc444b49-3aa8-431a-a429-8b723d4847ab,2018-01-30 20:42,15,198938,211437,1939,45458,es,30959,com.ar/eleco/politica,ar,iOS,Chrome Mobile,64.0,Tablet,15.833333015441896,15
bdce8a23-4024-4d32-a3f5-f0b3ba6dc226,2018-01-30 19:05,30,201296,213746,6152,44222,en,30353,com/greatist/live,us,Android,Facebook App,,Phone,1,12
be052809-c6de-447c-859c-3f0c973d6125,2018-01-30 02:35,29,198144,210563,7157,43567,en,29950,com/dallasnews/news,us,Android,Chrome Mobile,63.0,Phone,22,12
c0feccc6-0fe3-4e67-b8f1-41e23dd66662,2018-01-30 00:00,110,201736,211465,7096,42600,es,29493,com/dineroenimagen/m,mx,Android,Android webview,,Phone,,0
c1795fea-cea0-47ca-aa13-d73897a8b31f,2018-01-30 17:46,14,200696,213287,2998,43247,en,29786,com/destinationtips/destinations,us,Windows,Chrome,64.0,PersonalComputer,7.5,1
c2856670-a637-4b09-a8d6-fac48107eb44,2018-01-30 21:51,11,201366,214002,2295,44222,en,30353,com/greatist/fitness,us,Android,Chrome Mobile,63.0,Phone,2,10
13b0ebe3-d680-4a1b-9e42-5d99e2afc63d,2018-01-30 02:32,9,198315,210730,8514,42600,es,29493,com/dineroenimagen/m,mx,Android,Chrome Mobile,63.0,Phone,,0
1a726b7e-96ab-48df-935c-fbe93eb3ea8a,2018-01-30 20:35,26,202215,215127,6809,48065,en,32298,pe/rpp/mundo,pe,iOS,Safari mobile,11.0,Phone,,21
1d2f4fca-02f6-431c-9682-6212f1191308,2018-01-30 22:24,29,202435,214873,8794,48174,en,32318,com/reductress/post,us,Windows,Chrome,63.0,PersonalComputer,,1
d1ca5274-7fe6-4bd6-b8f8-22e0cc2c8ea4,2018-01-30 14:17,29,201961,214698,2867,47488,pt,31977,com/jetss/br,br,iOS,Facebook App,,Phone,,0
d3b1edb0-fe21-4f7a-8394-683871c6a788,2018-01-30 16:24,29,201302,213745,6152,44905,en,30708,com/sparkpeople/blog,us,Windows,Chrome,63.0,PersonalComputer,,0
d4bdb21b-d5cd-4cd7-8406-4acc85e0e818,2018-01-30 01:45,14,201731,214459,2193,44905,en,30708,com/sparkpeople/resource,ca,Windows,Chrome,63.0,PersonalComputer,0,0
d4f2d4b3-6733-4c91-965e-d5b3b4c09ee3,2018-01-30 05:50,18,196596,197912,4201,45254,de,30887,de/99damage/csgo,de,iOS,Safari mobile,11.0,Phone,,6
d6fa3500-7cd4-4f8d-96cc-7a30e0e88367,2018-01-30 00:14,14,201291,213746,6152,43247,en,29786,com/destinationtips/destinations,us,Android,Facebook App,,Phone,,0
d740a627-bd22-45e9-ac62-797a46fe5c7c,2018-01-30 01:06,15,201649,214352,8707,42598,en,29492,net/playgroundmag/cultura,do,Android,Facebook App,,Phone,0,15
c3010c35-1a73-498f-9de9-c5e05bb00f6b,2018-01-30 13:25,60,197242,209152,3999,40107,it,28321,it/biografieonline/biografia-alessia-mancini,it,Windows,Chrome,63.0,PersonalComputer,,19
c444c00b-5c8c-4d68-8911-3cecfdff79f8,2018-01-30 23:23,14,202918,215885,7595,43348,en,29834,com/thegailygrind/2017,us,iOS,Safari mobile,11.0,Phone,,12
c623abf5-87b2-45a5-a913-d756d7e83280,2018-01-30 12:18,20,201098,213721,2635,48065,en,32298,pe/rpp/economia,pe,Android,Chrome Mobile,50.0,Phone,,1
c885af26-2485-4370-b199-caabf9cbf93a,2018-01-30 05:07,15,198510,215166,3978,43247,en,29786,com/destinationtips/advice,us,iOS,Safari mobile,11.0,Phone,,0
cd124273-3ae0-4f90-8643-6fc095fcabe0,2018-01-30 00:00,29,202446,215526,2032,43247,en,29786,com/destinationtips/attractions,ca,iOS,Safari mobile,11.0,Phone,,0
cd2113c7-3af6-42a6-bd7c-61288f9cf647,2018-01-30 18:10,18,196594,197912,4201,45254,de,30887,de/99damage/csgo,de,iOS,Safari mobile,10.0,Phone,,0
cdb23d0e-8592-4f55-b1b5-4abbb1437cf1,2018-01-30 00:07,110,201736,211465,7096,42600,es,29493,com/dineroenimagen/m,mx,Android,Android webview,,Phone,9,8
cf8d3155-a1c4-4e4a-b71d-2ed2a23c4e91,2018-01-30 02:57,15,201649,214352,8707,42598,en,29492,net/playgroundmag/cultura,do,iOS,Facebook App,,Phone,,0
9f3399ec-cce1-484e-b6b1-92f1fe7e616a,2018-01-30 18:11,20,201098,213721,2635,48065,en,32298,pe/rpp/politica,pe,Windows,Chrome,63.0,PersonalComputer,18,20
a1deb787-44f2-4573-80d8-a119cab3ce29,2018-01-30 19:55,11,201371,214003,2295,44222,en,30353,com/greatist/eat,us,Windows,Chrome,64.0,PersonalComputer,,9
a35d8fcc-b99a-4b22-ba54-012acbc6e955,2018-01-30 17:56,11,201363,214002,2295,44222,en,30353,com/greatist/health,us,Windows,Chrome,63.0,PersonalComputer,,0
a3ffe51a-6389-4471-b2e3-f5f48e30d3d4,2018-01-30 20:22,15,201367,214002,2295,44222,en,30353,com/greatist/fitness,us,Windows,Chrome,63.0,PersonalComputer,,6
a43f42a7-e0b0-4953-b113-835bb40fe7aa,2018-01-30 09:43,30,201296,213746,6152,44222,en,30353,com/greatist/health,us,iOS,Safari mobile,11.0,Phone,,10
a48a9238-8e95-42f7-9f2b-0a873b964c3c,2018-01-30 16:23,11,201364,214002,2295,44222,en,30353,com/greatist/health,us,Android,Android webview,,Phone,,0
a48f4d72-34d8-4b61-af6d-85c380030208,2018-01-30 17:45,12,201368,214003,2295,44222,en,30353,com/greatist/fitness,us,Android,Chrome Mobile,58.0,Phone,0,0
77320ac7-8bec-4850-be8d-9c126ef72e1d,2018-01-30 17:27,29,201296,213746,6152,43247,en,29786,com/destinationtips/destinations,us,Android,Facebook App,,Phone,,0
779cfdb0-d38d-4600-9426-5de1a9240e22,2018-01-30 16:19,18,196599,197894,4201,45254,de,30887,de/99damage/csgo,de,Android,Chrome Mobile,64.0,Phone,13,16
d9f27173-0435-4fdb-8f26-afe4a157e9ea,2018-01-30 02:04,12,201371,214003,2295,44222,en,30353,com/greatist/live,us,macOS,Chrome,63.0,PersonalComputer,2,0
da00afcc-8f0d-4f75-b0d8-8acedf5aa1d0,2018-01-30 01:06,109,201736,211465,7096,42600,es,29493,com/dineroenimagen/2018-01-29,mx,Windows,Chrome,64.0,PersonalComputer,,2
dc48f805-0010-49e1-847e-6c18f415d1f3,2018-01-30 20:07,20,201098,213721,2635,48065,en,32298,pe/rpp/mundo,pe,Android,Facebook App,,Phone,,11
dccdabb6-455f-43b8-92bf-af45f7ce3cbb,2018-01-30 03:48,14,201291,213746,6152,43247,en,29786,com/destinationtips/destinations,us,Android,Chrome Mobile,63.0,Phone,0,0
dd6d4ea9-5fb6-414e-8227-a66245b1e705,2018-01-30 04:00,14,201300,213745,6152,44905,en,30708,com/sparkpeople/resource,us,macOS,Chrome,63.0,PersonalComputer,,0
dd76bb16-82c6-4ed0-90c3-de91c7866ece,2018-01-30 12:26,14,201291,213746,6152,43247,en,29786,com/destinationtips/destinations,us,Android,Facebook App,,Phone,,13
dda28511-d7cc-4959-aacb-ac597b50d607,2018-01-30 00:01,29,173654,215524,2032,44222,en,30353,com/greatist/eat,ca,Android,Chrome Mobile,63.0,Phone,5,1
deec0057-ed69-443a-a46e-3f3696451a61,2018-01-30 17:00,14,180692,208037,3617,44810,de,30659,de/iphone-tricks/anleitung,de,iOS,Safari mobile,11.0,Phone,,2
e0a5652b-885c-4df9-b940-9323b53f654d,2018-01-30 19:52,11,201369,214003,2295,44222,en,30353,com/greatist/eat,us,Android,Android webview,,Phone,,0
e0e77ff7-8514-455e-a035-e2cffba08bfb,2018-01-30 02:10,109,201736,211465,7096,42600,es,29493,com/dineroenimagen/m,mx,iOS,Safari mobile,11.0,Phone,6,30
e24e79ca-05a4-4f39-8adb-1b8ba1a97bdc,2018-01-30 19:23,11,201369,214003,2295,44222,en,30353,com/greatist/eat,us,Android,Android webview,,Phone,1,2
e34a458b-b9da-49ed-b670-07f57f208a25,2018-01-30 16:23,29,201296,213746,6152,43247,en,29786,com/destinationtips/destinations,us,Android,Chrome Mobile,63.0,Phone,,0
e3b0815e-e52c-4f9c-8a82-9935a40dab6c,2018-01-30 05:48,17,196592,197912,4201,45254,de,30887,de/99damage/csgo,de,iOS,Safari mobile,11.0,Phone,,10
e65d95ca-f09b-4b87-a4cb-6adf7654df2a,2018-01-30 16:44,18,196594,197912,4201,45254,de,30887,de/99damage/csgo,de,iOS,Safari mobile,11.0,Phone,,10
e935c0ee-5d43-4998-8273-0eaa6153d1a2,2018-01-30 03:17,30,201296,213746,6152,43247,en,29786,com/destinationtips/destinations,us,Android,Chrome Mobile,63.0,Phone,,8
e9cca397-988a-43ed-b3d1-1ad77233d7d0,2018-01-30 14:00,28,198703,215548,2211,43275,es,29802,com/docsalud/articulo,ar,Android,Chrome Mobile,63.0,Phone,14,12
eaf34ab7-fe56-4675-a49f-f964b28c74b9,2018-01-30 16:52,29,189038,200179,1389,39477,en,27943,com/star-telegram/sports,us,Windows,Chrome,63.0,PersonalComputer,11.03225803375244,0
2c292ca4-b5b1-4cd5-8f3b-eb59afe6c047,2018-01-30 13:06,20,198407,210907,1591,46238,es,31402,com.ar/elsol/abuso-en-el-carrizal-el-empleado-judicial-se-nego-a-que-le-hicieran-peritajes,ar,Android,Chrome Mobile,64.0,Phone,7,20
2c50da9d-5c4b-428d-8081-e8f2739fa3a0,2018-01-30 23:38,30,201296,213746,6152,43247,en,29786,com/destinationtips/destinations,us,Android,Chrome Mobile,63.0,Phone,,9
2c9ff1d7-2e1c-483c-89a9-3790924cc8e1,2018-01-30 21:50,11,201371,214003,2295,44222,en,30353,com/greatist/health,us,OS X,Safari,10.0,PersonalComputer,,0
2d9be0ef-9cbf-4bb2-a764-a2ec6c69086f,2018-01-30 12:34,29,201961,214698,2867,47488,pt,31977,com/jetss/br,br,Windows,IE,11.0,PersonalComputer,,3
2ecd3208-8e51-4af1-ba40-c182feb34a72,2018-01-30 17:12,20,201098,213721,2635,48065,en,32298,pe/rpp/futbol,pe,Android,Facebook App,,Phone,,15
2fc9a8a4-2dbb-477f-a1bf-03e490760a87,2018-01-30 06:04,110,201736,211465,7096,42600,es,29493,com/dineroenimagen/2018-01-28,mx,iOS,Facebook App,,Tablet,,5
32a209c2-7119-4696-a972-0cdd735b0100,2018-01-30 08:12,5,199062,211733,1935,44810,de,30659,de/iphone-tricks/apps,de,Windows,Chrome,63.0,PersonalComputer,,0
3a5f44b6-516f-4ae2-8baf-a5cf632f932b,2018-01-30 12:09,14,198067,210345,3562,43567,en,29950,com/dallasnews/life,us,Android,Mobile Samsung Browser,6.0,Phone,,7
3c02642c-d5cb-435c-89df-87f96c2cacf5,2018-01-30 03:00,28,198703,215548,2211,45458,es,30959,com.ar/eleco/no-se-queje-si-no-se-queja,ar,Windows,Chrome,64.0,PersonalComputer,,2
3d7206b5-8887-4d81-b641-c6b3b5f52a2e,2018-01-30 13:49,14,199543,208469,8947,43490,de,29914,com/newsbuzzters/entertainment,de,iOS,Safari mobile,11.0,Phone,,8
3eee256b-8b80-4462-8c90-0d8689cae86b,2018-01-30 17:16,12,201370,214003,2295,44222,en,30353,com/greatist/move,us,Android,Android webview,,Phone,,0
3f574182-f950-4459-b7b6-f720499d36ff,2018-01-30 02:05,30,202430,210802,1590,48174,en,32318,com/reductress/post,ca,iOS,Facebook App,,Phone,,1
413023a8-ff84-4451-b0cc-b7064a764e28,2018-01-30 23:47,14,201291,213746,6152,43247,en,29786,com/destinationtips/destinations,us,Android,Chrome Mobile,63.0,Phone,18.77777862548828,1
432f9c4c-313a-45ab-ae07-9ae04b448d61,2018-01-30 05:00,11,201369,214003,2295,44222,en,30353,com/greatist/health,us,macOS,Chrome,63.0,PersonalComputer,2,1
4586894b-21be-4cd0-94cb-7635c26439bf,2018-01-30 05:40,29,201302,213745,6152,43247,en,29786,com/destinationtips/destinations,us,Windows,Microsoft Edge,16.0,PersonalComputer,,5
45d09666-8ae2-47a4-a442-67985269fea6,2018-01-30 12:37,15,201372,214003,2295,44222,en,30353,com/greatist/health,us,iOS,Google App,41.0,Phone,,15
77c51e07-ed01-4d88-8b23-fc3d18787707,2018-01-30 16:29,29,189038,200179,1389,43567,en,29950,com/dallasnews/news,us,Windows,Microsoft Edge,16.0,PersonalComputer,14,11
7af154d5-b845-400b-903b-4abab9e199d3,2018-01-30 18:46,109,201736,211465,7096,42600,es,29493,com/dineroenimagen/m,mx,iOS,Safari mobile,11.0,Phone,,12
8021ab3e-b940-463a-a450-172819f46470,2018-01-30 23:18,30,201296,213746,6152,43247,en,29786,com/destinationtips/destinations,us,Android,Chrome Mobile,64.0,Phone,,0
823950cd-3985-42ae-ae9e-74f26ed31635,2018-01-30 18:22,14,199295,211998,5093,44222,en,30353,com/greatist/fitness,us,Windows,Chrome,63.0,PersonalComputer,,1
82fc5e74-6408-4893-ba8a-f1d7463c3bcf,2018-01-30 17:37,15,198254,210633,7595,44222,en,30353,com/greatist/move,us,iOS,Safari mobile,11.0,Phone,2.5,3
8450bc4f-ddb6-464f-ab5d-69f6a6029774,2018-01-30 22:18,38,201246,213894,2635,48065,en,32298,pe/rpp/economia,pe,iOS,Chrome Mobile,64.0,Tablet,,8
8802ab0c-1d71-43a1-a394-f9378c937979,2018-01-30 15:44,29,189038,200179,1389,44222,en,30353,com/greatist/fitness,us,macOS,Chrome,63.0,PersonalComputer,,26
5d7a23f0-d543-47d4-8e9e-47f64b1405b9,2018-01-30 15:43,11,201371,214003,2295,44222,en,30353,com/greatist/eat,us,Android,Android webview,,Phone,,0
5db4dc7c-59f9-4ac6-9ad3-e4fe4de6aad4,2018-01-30 12:13,29,198064,210344,3562,43567,en,29950,com/dallasnews/business,us,iOS,Safari mobile,11.0,Phone,10,24
c070d5e3-4d2a-4b5b-8909-b3e032885b32,2018-01-30 14:45,29,198140,210561,7157,39477,en,27943,com/star-telegram/news,us,Fire OS,Silk,63.0,Tablet,,20
c1d639e9-08aa-4da9-beba-01b48e482f45,2018-01-30 23:29,14,201727,214457,4047,44222,en,30353,com/greatist/happiness,ca,Android,Chrome Mobile,64.0,Phone,,1
eff37d83-ea24-4c4f-b516-e6e4ff50d6ee,2018-01-30 04:26,14,201291,213746,6152,43247,en,29786,com/destinationtips/advice,us,Android,Chrome Mobile,63.0,Phone,5.5,0
f01f827e-17d4-44ea-a2d1-f545b8e0c481,2018-01-30 23:07,14,201983,214745,2116,47861,en,32199,com/softschools/literature,ca,iOS,Safari mobile,10.0,Tablet,,1
f0b20009-b153-4169-a19b-80d626a2eb7f,2018-01-30 00:46,29,201296,213746,6152,43247,en,29786,com/destinationtips/destinations,us,Android,Chrome Mobile,64.0,Phone,,8
f0d25a6a-3edc-458c-98af-0af7b165d2bf,2018-01-30 18:07,11,201366,214002,2295,44222,en,30353,com/greatist/fitness,us,OS X,Chrome,63.0,PersonalComputer,0,0
f2755ab8-c276-4d39-b0c3-c7c29416a2f5,2018-01-30 00:51,11,201368,214003,2295,44222,en,30353,com/greatist/play,us,Windows,Chrome,63.0,PersonalComputer,,3
f4b1e531-512b-4171-8b09-103aebc4a62e,2018-01-30 21:37,29,201081,213707,1359,44612,en,30566,cl/publimetro/cl,pe,Android,Chrome Mobile,61.0,Phone,,0
f7a63d9f-2016-4c50-aefc-0a81ab502821,2018-01-30 22:22,30,201296,213746,6152,43247,en,29786,com/destinationtips/attractions,us,Android,Facebook App,,Phone,,1
f8903236-a415-4477-a534-52d968353b0a,2018-01-30 01:24,11,201371,214003,2295,44222,en,30353,com/greatist/move,us,macOS,Chrome,63.0,PersonalComputer,,2
fa546f33-bcd7-4231-ac72-8ce0c96fb8ac,2018-01-30 16:56,14,200831,210424,8770,44222,en,30353,com/greatist/move,us,iOS,Safari mobile,11.0,Phone,7.5,0
fd337e9c-adc5-4d1f-95c9-01e8cfbd55ea,2018-01-30 20:56,110,201736,211465,7096,42600,es,29493,com/dineroenimagen/m,mx,iOS,Safari mobile,,Phone,,9
0062f2e7-88f4-4242-9d43-c0071e97e817,2018-01-30 08:37,13,201684,214670,3774,45254,de,30887,de/99damage/csgo,de,Android,Chrome Mobile,64.0,Phone,14,12
02e12dbe-b793-43a5-81aa-f849a80a68c7,2018-01-30 01:21,14,199291,211999,5093,43247,en,29786,com/destinationtips/destinations,us,Android,Chrome Mobile,63.0,Phone,,3
0319b97e-6d98-4009-88ad-795895f8702a,2018-01-30 22:58,14,201372,214003,2295,44222,en,30353,com/greatist/health,us,Windows,Chrome,64.0,PersonalComputer,0,0
03d5f4b6-bc7d-44e0-8796-7d7a8137d9da,2018-01-30 05:01,15,202201,215116,2851,43567,en,29950,com/dallasnews/entertainment,us,iOS,Safari mobile,11.0,Tablet,13.333333015441896,11
5eccc878-9c02-4ff9-bd2e-ce441ff15260,2018-01-30 20:46,14,201291,213746,6152,43247,en,29786,com/destinationtips/outdoors,us,Android,Chrome Mobile,54.0,Phone,,0
5f288d44-5908-45da-b853-c467927d8477,2018-01-30 14:25,18,196594,197912,4201,45254,de,30887,de/99damage/csgo,de,iOS,Facebook App,,Phone,,1
61daaa64-41da-4f68-88f7-20af87b52674,2018-01-30 02:08,109,201736,211465,7096,42600,es,29493,com/dineroenimagen/m,mx,Android,Chrome Mobile,64.0,Phone,,0
6313b2b2-62db-4b8a-873e-6c77dd6b8278,2018-01-30 01:21,29,202478,214881,8794,43247,en,29786,com/destinationtips/destinations,us,Android,Facebook App,,Phone,,5
642a8416-ba73-4883-aa2a-808895f11936,2018-01-30 13:02,30,198251,210633,7595,44222,en,30353,com/greatist/fitness,us,Android,Chrome Mobile,64.0,Phone,,9
671c7f68-e631-4c2f-a7f6-f362beb60125,2018-01-30 13:09,14,201750,214486,7157,44907,en,30710,com/sparkpeople/recipes,us,Android,Chrome Mobile,63.0,Phone,12,3
684e8c72-eda3-4097-ab94-4e1c4396dd45,2018-01-30 21:50,15,198510,215166,3978,43247,en,29786,com/destinationtips/destinations,us,Android,Facebook App,,Phone,,0
6d96f5bd-40ac-4ad7-94d0-889f27ccc45f,2018-01-30 21:27,38,201246,213894,2635,48065,en,32298,pe/rpp/futbol,pe,Android,Chrome Mobile,64.0,Phone,,13
6fba2d36-27fd-4e10-bcaa-a74bd0d89882,2018-01-30 13:10,20,198407,210907,1591,42339,es,29375,com/sanjuan8/m,ar,Windows,Microsoft Edge mobile,15.0,Phone,,6
7ba58bdc-d819-493c-9b75-1f0f17715498,2018-01-30 13:53,29,189038,200179,1389,44905,en,30708,com/sparkpeople/resource,us,Windows,Chrome,63.0,PersonalComputer,3,1
82c95f43-899e-49cd-84b4-e0b346f46ef1,2018-01-30 21:34,29,189038,200179,1389,43567,en,29950,com/dallasnews/news,us,Windows,Chrome,63.0,PersonalComputer,,8
86f0e6db-cfa5-45e6-b5ad-7e9fd00faf06,2018-01-30 02:10,109,201736,211465,7096,42600,es,29493,com/dineroenimagen/m,mx,Android,Android webview,,Phone,,1
